Determine Check-in and Check-out,确定登记入住和退房,
Alternating entries as IN and OUT during the same shift,在同一班次期间交替输入IN和OUT,
Strictly based on Log Type in Employee Checkin,严格基于员工签入中的日志类型,
Working Hours Calculation Based On,基于的工时计算,
First Check-in and Last Check-out,首次入住和最后退房,
Every Valid Check-in and Check-out,每次有效入住和退房,
Begin check-in before shift start time (in minutes),在班次开始时间（以分钟为单位）开始办理登机手续,
The time before the shift start time during which Employee Check-in is considered for attendance.,在考虑员工入住的班次开始时间之前的时间。,
Allow check-out after shift end time (in minutes),允许在班次结束后退房（以分钟为单位）,
Time after the end of shift during which check-out is considered for attendance.,轮班结束后的时间，在此期间考虑退房。,
Working Hours Threshold for Half Day,半天的工作时间门槛,
Working hours below which Half Day is marked. (Zero to disable),工作时间低于标记的半天。 （零禁用）,
Working Hours Threshold for Absent,缺勤的工作时间门槛,
Working hours below which Absent is marked. (Zero to disable),缺席的工作时间标记为缺席。 （零禁用）,
Process Attendance After,过程出勤,
Attendance will be marked automatically only after this date.,只有在此日期之后才会自动标记出勤率。,
Last Sync of Checkin,Checkin的上次同步,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,员工签到的最后一次成功同步。仅当您确定从所有位置同步所有日志时才重置此项。如果您不确定，请不要修改此项。,
Grace Period Settings For Auto Attendance,自动出勤的宽限期设置,
Enable Entry Grace Period,启用条目宽限期,
Late Entry Grace Period,延迟入境宽限期,
The time after the shift start time when check-in is considered as late (in minutes).,在办理登机手续的班次开始时间之后的时间被视为迟到（以分钟为单位）。,
Enable Exit Grace Period,启用退出宽限期,
Early Exit Grace Period,提前退出宽限期,
The time before the shift end time when check-out is considered as early (in minutes).,退房结束时间之前的时间被视为提前（以分钟为单位）。,
Skill Name,技能名称,
Staffing Plan Detail,人员配置计划信息,
Total Estimated Budget,预计总预算,
Vacancies,职位空缺,
Estimated Cost Per Position,预估单人成本,
Total Estimated Cost,预计总成本,
Current Count,当前计数,
Current Openings,当前空缺,
Number Of Positions,人数,
Taxable Salary Slab,应税工资累进税率表,
From Amount,金额（起）,
To Amount,金额(止),
Percent Deduction,税率（%）,
Training Program,培训计划,
Event Status,状态,
Has Certificate,有证书,
Seminar,研讨会,
Theory,理论学习,
Workshop,车间,
Conference,会议,
Exam,考试,
Internet,互联网,
Self-Study,自习,
Advance,预支,
Trainer Name,讲师姓名,
Trainer Email,讲师电子邮件,
Attendees,受训学员,
Employee Emails,员工电子邮件,
Training Event Employee,培训项目员工,
Invited,已邀请,
Feedback Submitted,提交反馈,
Training Result Employee,培训结果员工,
Travel Itinerary,出差行程,
Travel From,出差出发地,
Travel To,目的地,
Mode of Travel,出差方式,
Flight,航班,
Train,培养,
Taxi,出租车,
Rented Car,租车,
Meal Preference,餐食偏好,
Vegetarian,素食者,
Non-Vegetarian,非素食主义者,
Gluten Free,不含麸质,
Non Diary,非日记,
Travel Advance Required,需预支出差费用,
Departure Datetime,离开日期时间,
Arrival Datetime,到达日期时间,
Lodging Required,需要住宿,
Preferred Area for Lodging,住宿的首选地区,
Check-in Date,入住日期,
Check-out Date,离开日期,
Travel Request,出差申请,
Travel Type,出差类型,
Domestic,国内,
International,国际,
Travel Funding,出差经费来源,
Require Full Funding,需要全额资助,
Fully Sponsored,完全赞助,
"Partially Sponsored, Require Partial Funding",部分赞助，需要部分资金,
Copy of Invitation/Announcement,邀请/公告的副本,
"Details of Sponsor (Name, Location)",赞助商信息（名称，地点）,
Identification Document Number,身份证明文件号码,
Any other details,任何其他细节,
Costing Details,成本计算信息,
Event Details,活动信息,
Name of Organizer,主办单位名称,
Address of Organizer,主办单位地址,
Travel Request Costing,出差申请成本计算,
Expense Type,费用类型,
Sponsored Amount,赞助金额,
Funded Amount,资助金额,
Upload Attendance,上传考勤记录,
Attendance From Date,考勤起始日期,
Attendance To Date,考勤结束日期,
Get Template,获取模板,
Import Attendance,导入考勤记录,
Upload HTML,上传HTML,
HR-VLOG-.YYYY.-,HR-VLOG，.YYYY.-,
Odometer Reading,里程表读数,
Current Odometer value ,当前里程表值,
Refuelling Details,加油信息,
Invoice Ref,发票编号,
Service Details,服务细节,
Vehicle Service,汽车服务,
Service Item,服务项目,
Brake Oil,刹车油,
Brake Pad,刹车片,
Clutch Plate,离合器压盘,
Engine Oil,机油,
Oil Change,换油,
Inspection,检查,
Mileage,里程,
Salary Slip Loan,工资单贷款,
Loan Repayment Entry,贷款还款录入,
May,五月,
June,六月,
July,七月,
Bank Remittance,银行汇款,
Daily Work Summary Replies,每日工作总结回复,
Employee Advance Summary,员工预支汇总,
Employees working on a holiday,员工假期加班,
Monthly Attendance Sheet,每月考勤表,
Salary Register,工资台账,
Unpaid Expense Claim,未付费用报销,
Payment Account is mandatory,付款帐户是必填项,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",如果选中此复选框，则在计算所得税前将从所有应纳税所得额中扣除全部金额，而无需进行任何声明或提交证明。,
In Time,及时,
Out Time,时差,
Is Recurring,正在重复,
HRA Exemption,HRA豁免,
Monthly House Rent,每月房屋租金,
Rented in Metro City,在都会区租用,
HRA as per Salary Structure,根据薪资结构的HRA,
Annual HRA Exemption,年度HRA豁免,
Monthly HRA Exemption,每月HRA豁免,
House Rent Payment Amount,房屋租金支付金额,
Rented From Date,租借日期,
Rented To Date,租用日期,
Monthly Eligible Amount,每月合格金额,
Total Eligible HRA Exemption,符合条件的HRA总免税额,
Validating Employee Attendance...,验证员工出勤情况...,
Submitting Salary Slips and creating Journal Entry...,提交工资单并创建日记帐分录...,
Calculate Payroll Working Days Based On,根据以下内容计算工资核算工作日,
Consider Unmarked Attendance As,将未标记的出勤视为,
Fraction of Daily Salary for Half Day,半天的日薪分数,
Component Type,组件类型,
Provident Fund,公积金,
Additional Provident Fund,额外公积金,
Provident Fund Loan,公积金贷款,
Professional Tax,专业税收,
Is Income Tax Component,是所得税组成部分,
Component properties and references ,组件属性和参考,
Additional Salary ,额外工资,
Unmarked days,无标记的日子,
Absent Days,缺席天数,
Conditions and Formula variable and example,条件和公式变量以及示例,
Income Tax Deductions,所得税减免,
Income Tax Component,所得税构成,
Income Tax Amount,所得税金额,
Unmarked Days,无标记的日子,
Jan,一月,
Feb,二月,
Mar,三月,
Apr,四月,
Aug,八月,
Sep,九月,
Oct,十月,
Nov,十一月,
Dec,十二月,
Summarized View,汇总视图,
Professional Tax Deductions,专业税收减免,
Provident Fund Deductions,公积金扣除,
Recruitment Analytics,招聘分析,
Applicant name,申请人姓名,
Job Offer status,工作机会状态,
On Date,时间到了,
Salary Payments Based On Payment Mode,基于付款方式的工资支付,
Salary Payments via ECS,通过ECS支付工资,
Account No,户口号码,
IFSC,IFSC,
MICR,MICR,
PF Account,PF账户,
PF Amount,PF金额,
Additional PF,附加PF,
PF Loan,PF贷款,
Duplicate Entry,双重输入,
Please select Employee first.,请首先选择员工。,
To Date should be greater than From Date,截止日期应大于起始日期,
Job Offer: {0} is already for Job Applicant: {1},职位空缺：{0}已提供给职位申请人：{1},
Only Shift Request with status 'Approved' and 'Rejected' can be submitted,只能提交状态为“已批准”和“已拒绝”的轮班请求,
Shift Assignment: {0} created for Employee: {1},轮班分配：为员工{1}创建的{0},
You can not request for your Default Shift: {0},您无法请求默认班次：{0},
Only Approvers can Approve this Request.,只有批准者可以批准此请求。,
Please set Payroll based on in Payroll settings,请根据薪资设置设置薪资,
Additional Salary: {0} already exist for Salary Component: {1} for period {2} and {3},工资成分：{1}的{2}和{3}期间已经存在附加工资：{0},
Payroll date can not be less than employee's joining date.,薪资日期不能少于员工的入职日期。,
From date can not be less than employee's joining date.,起始日期不能少于员工的加入日期。,
To date can not be greater than employee's relieving date.,迄今为止不能大于雇员的救济日期。,
Payroll date can not be greater than employee's relieving date.,薪资日期不能大于员工的救济日期。,
Condition and formula,条件和公式,
Available Leaves,可用休假天数,
IFSC Code,IFSC代码,
Others,他人,
Total Allocated Leaves,合计已分配休假天数,
Used Leaves,已休假(天数),
PAN Number,PAN号码,
Expired Leaves,过期的叶子,
X Axis Field,X轴字段,
Yandex.Mail,Yandex.Mail,
Y Axis Fields,Y轴字段,
[Label]:[Field Type]/[Options]:[Width],[标签]：[字段类型] / [选项]：[宽],
[Urgent] Error while creating recurring %s for %s,[紧急]为％s创建循环％s时出错,
[Select],[选择],
_doctype,_doctype,
_report,_报表,
after_insert,after_insert,
credit_note_amt,credit_note_amt,
debit_note_amt,debit_note_amt,
download-alt,download-alt,
e-Way Bill JSON can only be generated from Sales Invoice,e-Way Bill JSON只能从销售发票中生成,
eject,eject,
envelope,envelope,
eye-close,eye-close,
eye-open,eye-open,
facetime-video,facetime-video,
fairlogin,fairlogin,
